time,A1,B1,C1,D1,A2,B2,C2,D2,A3,B3,C3,D3,A4,B4,C4,D4,A5,B5,C5,D5,A6,B6,C6,D6,A7,B7,C7,D7,A8,B8,C8,D8,A9,B9,C9,D9,A10,B10,C10,D10,Aaverage,Baverage,Caverage,Daverage,Anormalised,Bnormalised,Cnormalised,Dnormalised,OD_A,OD_B,OD_C,OD_D,DilutiontimeforA,DilutiontimeforB,DilutiontimeforC,DilutiontimeforD,ErrorA,ErrorB,ErrorC,ErrorD
7.12,138,48,143,46,278,92,270,94,423,137,411,141,567,175,549,179,708,220,683,228,839,268,815,287,977,312,952,333,1121,354,1092,372,1264,398,1234,415,1410,440,1376,459,141,44,137,45,107,31,109,22,0.0428,0.0217,0.0545,0.0220,0,0,0,0,-1.56,-1.58,-1.55,-1.58
7.20,151,48,141,50,300,92,280,97,446,140,426,152,594,187,577,198,749,227,723,239,891,282,867,296,1043,327,1015,340,1184,383,1159,401,1334,431,1308,449,1486,476,1458,494,148,47,145,49,114,34,117,26,0.0456,0.0238,0.0585,0.0260,0,0,0,0,-1.55,-1.58,-1.54,-1.57
7.29,152,51,157,52,305,100,309,107,456,144,460,151,604,194,614,203,750,247,766,258,897,307,921,325,1051,355,1080,374,1212,404,1241,423,1367,453,1401,472,1521,501,1561,524,152,50,156,52,118,37,128,29,0.0472,0.0259,0.0640,0.0290,0,0,0,0,-1.55,-1.57,-1.54,-1.57
7.37,166,48,154,55,331,98,321,107,490,148,479,161,648,203,641,220,809,255,810,275,976,305,979,322,1142,352,1148,366,1303,401,1317,408,1466,448,1485,453,1625,498,1652,507,162,49,165,50,128,36,137,27,0.0512,0.0252,0.0685,0.0270,0,0,0,0,-1.55,-1.57,-1.53,-1.57
7.45,175,49,161,49,350,99,335,97,521,155,508,156,690,215,676,217,864,271,851,273,1038,323,1028,325,1214,374,1204,379,1389,426,1382,433,1558,483,1555,490,1728,537,1732,545,172,53,173,54,138,40,145,31,0.0552,0.0280,0.0725,0.0310,0,0,0,0,-1.54,-1.57,-1.53,-1.57
7.54,180,56,181,59,358,112,365,119,539,162,545,170,715,220,736,221,888,281,922,282,1061,344,1105,337,1231,401,1295,399,1403,461,1483,460,1575,521,1670,522,1743,580,1858,584,174,58,185,58,140,45,157,35,0.0560,0.0315,0.0785,0.0350,0,0,0,0,-1.54,-1.57,-1.52,-1.57
7.62,189,61,199,61,371,122,394,125,559,187,581,193,750,251,784,254,943,308,988,309,1129,371,1190,371,1314,435,1392,437,1495,500,1592,502,1680,566,1790,567,1863,634,1986,632,186,63,198,63,152,50,170,40,0.0608,0.0350,0.0850,0.0400,0,0,0,0,-1.54,-1.57,-1.51,-1.56
7.70,197,65,198,73,393,138,400,150,594,201,617,213,799,262,835,275,1000,322,1056,326,1202,382,1276,381,1409,444,1496,438,1613,500,1718,499,1816,569,1939,560,2023,631,2161,623,202,63,216,62,168,50,188,39,0.0672,0.0350,0.0940,0.0390,0,0,0,0,-1.53,-1.57,-1.51,-1.56
7.79,210,70,217,66,426,140,443,135,646,205,677,200,862,269,908,263,1073,342,1136,332,1285,413,1367,398,1497,484,1597,466,1710,556,1830,531,1921,626,2062,598,2134,698,2297,668,213,69,229,66,179,56,201,43,0.0716,0.0392,0.1005,0.0430,0,0,0,0,-1.53,-1.56,-1.50,-1.56
7.87,228,66,257,65,456,134,506,126,681,203,757,198,907,277,1010,272,1127,352,1261,348,1351,431,1512,428,1572,504,1769,500,1792,583,2022,575,2013,657,2277,649,2233,731,2533,716,223,73,253,71,189,60,225,48,0.0756,0.0420,0.1125,0.0480,0,0,0,0,-1.52,-1.56,-1.49,-1.55
7.95,244,71,271,65,491,138,555,131,730,216,829,208,974,291,1099,281,1220,362,1375,352,1467,433,1665,420,1711,503,1951,487,1951,578,2233,560,2185,654,2512,637,2422,733,2790,723,242,73,279,72,208,60,251,49,0.0832,0.0420,0.1255,0.0490,0,0,0,0,-1.52,-1.56,-1.47,-1.55
8.04,265,79,308,77,530,154,609,151,791,234,908,227,1049,318,1204,312,1311,403,1506,393,1574,483,1811,470,1831,562,2119,549,2096,638,2429,624,2362,714,2740,699,2627,790,3050,772,262,79,305,77,228,66,277,54,0.0912,0.0462,0.1385,0.0540,0,0,0,0,-1.51,-1.55,-1.46,-1.55
8.12,265,91,310,90,543,175,637,169,819,255,966,245,1088,348,1292,332,1361,440,1617,423,1639,523,1949,505,1915,604,2285,581,2189,687,2619,665,2459,774,2954,747,2726,863,3290,833,272,86,329,83,238,73,301,60,0.0952,0.0511,0.1505,0.0600,0,0,0,0,-1.50,-1.55,-1.45,-1.54
8.20,294,91,345,89,585,185,713,190,884,268,1079,269,1172,360,1433,361,1469,444,1794,448,1779,528,2162,532,2069,616,2528,620,2366,710,2891,714,2654,800,3255,805,2949,885,3624,885,294,88,362,88,260,75,334,65,0.1040,0.0525,0.1670,0.0650,0,0,0,0,-1.50,-1.55,-1.43,-1.53
8.29,311,100,358,109,625,199,742,221,945,292,1129,314,1263,382,1525,401,1576,477,1918,492,1891,571,2311,589,2203,668,2703,688,2515,767,3097,787,2829,864,3494,897,3143,961,3892,995,314,96,389,99,280,83,361,76,0.1120,0.0581,0.1805,0.0760,0,0,0,0,-1.49,-1.54,-1.42,-1.52
8.37,331,104,386,104,669,200,834,198,1000,300,1252,300,1336,395,1672,393,1677,487,2098,489,2014,582,2530,587,2351,680,2962,686,2687,781,3396,794,3016,881,3824,897,3348,982,4257,1001,334,98,425,100,300,85,397,77,0.1200,0.0595,0.1985,0.0770,0,0,0,0,-1.48,-1.54,-1.40,-1.52
8.45,359,115,459,114,720,219,926,222,1080,325,1386,334,1441,428,1841,445,1798,534,2302,554,2165,638,2763,665,2533,736,3233,765,2900,841,3703,873,3265,947,4173,985,3630,1056,4642,1098,363,105,464,109,329,92,436,86,0.1316,0.0644,0.2180,0.0860,0,0,0,0,-1.47,-1.54,-1.38,-1.51
8.54,385,113,508,119,771,221,1008,237,1156,332,1502,355,1538,443,1991,478,1917,555,2490,599,2302,670,2991,721,2686,782,3495,840,3071,895,4000,954,3458,1007,4509,1073,3848,1111,5022,1184,384,111,502,118,350,98,474,95,0.1400,0.0686,0.2370,0.0950,0,0,0,0,-1.46,-1.53,-1.36,-1.50
8.62,419,115,535,122,834,234,1071,246,1244,354,1602,381,1653,477,2122,516,2069,600,2661,648,2481,720,3209,777,2887,845,3756,910,3293,966,4302,1043,3706,1088,4848,1175,4118,1205,5399,1306,411,120,539,130,377,107,511,107,0.1508,0.0749,0.2555,0.1070,0,0,0,0,-1.45,-1.53,-1.34,-1.49
8.70,450,130,598,133,900,263,1194,273,1352,393,1778,407,1801,521,2373,540,2251,650,2970,673,2703,777,3560,803,3151,904,4152,936,3602,1029,4749,1067,4050,1156,5348,1201,4500,1285,5951,1337,450,128,595,133,416,115,567,110,0.1664,0.0805,0.2835,0.1100,0,0,0,0,-1.43,-1.52,-1.32,-1.49
8.79,488,134,626,146,969,275,1256,300,1443,417,1847,455,1914,559,2489,612,2390,700,3130,767,2868,844,3769,922,3339,987,4408,1079,3813,1127,5049,1231,4288,1263,5691,1379,4782,1395,6339,1519,478,139,633,151,444,126,605,128,0.1776,0.0882,0.3025,0.1280,0,0,0,0,-1.42,-1.51,-1.30,-1.47
8.87,513,147,680,156,1023,293,1352,309,1536,441,2033,459,2049,588,2727,609,2570,735,3408,757,3083,882,4101,905,3594,1031,4805,1057,4105,1182,5502,1217,4609,1337,6198,1369,5116,1491,6899,1526,511,149,689,152,477,136,661,129,0.1908,0.0952,0.3305,0.1290,0,0,0,0,-1.41,-1.50,-1.27,-1.47
8.95,549,161,697,167,1106,318,1367,325,1662,471,2092,491,2218,629,2831,655,2776,784,3585,809,3333,940,4336,976,3890,1099,5091,1146,4440,1263,5848,1323,4989,1424,6610,1495,5547,1579,7377,1664,554,157,737,166,520,144,709,143,0.2080,0.1008,0.3545,0.1430,0,0,0,0,-1.39,-1.50,-1.25,-1.46
9.04,594,178,738,185,1197,345,1530,362,1803,515,2332,539,2403,685,3142,718,3008,854,3940,897,3610,1028,4738,1081,4207,1206,5539,1271,4807,1380,6350,1450,5411,1550,7170,1629,6013,1722,7993,1811,601,172,799,181,567,159,771,158,0.2268,0.1113,0.3855,0.1580,0,0,0,0,-1.37,-1.49,-1.21,-1.44
9.12,653,180,857,190,1307,361,1710,383,1960,545,2588,576,2611,727,3434,772,3262,911,4299,972,3914,1101,5159,1178,4565,1288,6019,1380,5218,1470,6885,1574,5875,1651,7755,1765,6531,1833,8630,1962,653,183,863,196,619,170,835,173,0.2476,0.1190,0.4175,0.1730,0,0,0,0,-1.35,-1.48,-1.18,-1.43
9.20,704,194,903,210,1405,385,1797,416,2098,585,2706,635,2790,790,3632,858,3489,987,4548,1074,4193,1183,5455,1288,4892,1377,6359,1500,5592,1574,7272,1717,6296,1768,8197,1928,7001,1962,9127,2139,700,196,912,213,666,183,884,190,0.2664,0.1281,0.4420,0.1900,0,0,0,0,-1.33,-1.47,-1.16,-1.41
9.29,732,223,941,233,1465,444,1890,466,2197,668,2838,702,2935,892,3807,941,3667,1116,4773,1179,4398,1338,5739,1415,5136,1558,6707,1642,5880,1775,7679,1868,6620,1991,8657,2098,7353,2212,9640,2334,735,221,964,233,701,208,936,210,0.2804,0.1456,0.4680,0.2100,0,0,0,0,-1.32,-1.45,-1.13,-1.39
9.37,802,241,999,258,1606,482,1967,515,2415,720,2990,776,3229,956,3989,1030,4043,1189,5012,1284,4852,1432,6014,1547,5664,1677,7027,1811,6475,1918,8050,2073,7291,2153,9073,2335,8108,2394,10096,2594,810,239,1009,259,776,226,981,236,0.3104,0.1582,0.4905,0.2360,0,0,0,0,-1.29,-1.44,-1.11,-1.36
9.45,858,249,971,279,1716,500,1994,555,2569,758,3017,839,3423,1019,4040,1123,4273,1280,5063,1412,5124,1544,6086,1702,5974,1806,7109,1990,6824,2068,8132,2283,7668,2328,9155,2572,8516,2590,10178,2861,851,259,1017,286,817,246,989,263,0.3268,0.1722,0.4945,0.2630,0,0,0,0,-1.27,-1.43,-1.11,-1.34
9.54,952,272,1023,291,1898,548,2046,587,2851,817,3069,874,3800,1094,4092,1168,4752,1366,5115,1460,5700,1649,6138,1761,6656,1918,7161,2050,7606,2196,8184,2352,8554,2469,9207,2648,9508,2742,10230,2941,950,274,1023,294,916,261,995,271,0.3664,0.1827,0.4975,0.2710,0,0,0,0,-1.23,-1.42,-1.10,-1.33
9.62,1011,298,1023,312,2019,607,2046,637,3025,916,3069,962,4031,1228,4092,1284,5036,1536,5115,1603,6047,1836,6138,1914,7056,2140,7161,2228,8060,2450,8184,2549,9061,2758,9207,2871,10067,3055,10230,3186,1006,305,1023,318,972,292,995,295,0.3888,0.2044,0.4975,0.2950,0,0,0,0,-1.21,-1.40,-1.10,-1.31
9.70,1023,335,1023,347,2046,665,2046,691,3069,997,3069,1033,4092,1329,4092,1377,5115,1667,5115,1726,6138,2002,6138,2071,7161,2332,7161,2411,8184,2663,8184,2756,9207,2999,9207,3110,10230,3336,10230,3459,1023,333,1023,345,989,320,995,322,0.3956,0.2240,0.4975,0.3220,0,0,0,0,-1.20,-1.38,-1.10,-1.28
9.79,1023,365,1023,367,2046,733,2046,742,3069,1105,3069,1115,4092,1473,4092,1487,5115,1838,5115,1857,6138,2202,6138,2224,7161,2558,7161,2585,8184,2918,8184,2947,9207,3282,9207,3317,10230,3649,10230,3692,1023,364,1023,369,989,351,995,346,0.3956,0.2457,0.4975,0.3460,0,0,0,0,-1.20,-1.35,-1.10,-1.25
9.87,1023,380,1023,382,2046,764,2046,767,3069,1140,3069,1152,4092,1520,4092,1538,5115,1900,5115,1918,6138,2281,6138,2300,7161,2663,7161,2685,8184,3044,8184,3071,9207,3426,9207,3452,10230,3809,10230,3839,1023,380,1023,383,989,367,995,360,0.3956,0.2569,0.4975,0.3600,0,0,0,0,-1.20,-1.34,-1.10,-1.24
9.95,1023,415,1023,424,2046,837,2046,853,3069,1255,3069,1273,4092,1674,4092,1691,5115,2101,5115,2120,6138,2530,6138,2548,7161,2961,7161,2973,8184,3392,8184,3405,9207,3822,9207,3830,10230,4251,10230,4251,1023,425,1023,425,989,412,995,402,0.3956,0.2884,0.4975,0.4020,0,0,0,0,-1.20,-1.31,-1.10,-1.20
10.04,1023,475,1023,459,2046,952,2046,913,3069,1427,3069,1369,4092,1904,4092,1825,5115,2382,5115,2280,6138,2857,6138,2735,7161,3327,7161,3194,8184,3794,8184,3648,9207,4261,9207,4105,10230,4726,10230,4559,1023,472,1023,455,989,459,995,432,0.3956,0.3213,0.4975,0.4320,0,0,0,0,-1.20,-1.28,-1.10,-1.17
10.12,1023,473,1023,473,2046,940,2046,939,3069,1405,3069,1405,4092,1874,4092,1874,5115,2344,5115,2344,6138,2819,6138,2822,7161,3296,7161,3299,8184,3770,8184,3776,9207,4245,9207,4252,10230,4713,10230,4718,1023,471,1023,471,989,458,995,448,0.3956,0.3206,0.4975,0.4480,0,0,0,0,-1.20,-1.28,-1.10,-1.15
10.20,1023,501,1023,498,2046,1006,2046,1004,3069,1514,3069,1509,4092,2018,4092,2021,5115,2523,5115,2527,6138,3027,6138,3031,7161,3531,7161,3536,8184,4036,8184,4041,9207,4542,9207,4546,10230,5048,10230,5049,1023,504,1023,504,989,491,995,481,0.3956,0.3437,0.4975,0.4810,0,0,0,0,-1.20,-1.26,-1.10,-1.12
10.29,1023,573,1023,535,2046,1144,2046,1067,3069,1709,3069,1591,4092,2276,4092,2117,5115,2844,5115,2646,6138,3419,6138,3179,7161,3994,7161,3714,8184,4565,8184,4249,9207,5135,9207,4778,10230,5701,10230,5299,1023,570,1023,529,989,557,995,506,0.3956,0.3899,0.4975,0.5060,0,0,0,0,-1.20,-1.21,-1.10,-1.09
10.37,1023,610,1023,570,2046,1211,2046,1132,3069,1812,3069,1696,4092,2416,4092,2265,5115,3025,5115,2840,6138,3629,6138,3409,7161,4221,7161,3975,8184,4815,8184,4534,9207,5411,9207,5099,10230,6008,10230,5662,1023,600,1023,566,989,587,995,543,0.3956,0.4109,0.4975,0.5430,0,0,0,0,-1.20,-1.19,-1.10,-1.06
10.45,1023,631,1023,594,2046,1257,2046,1179,3069,1884,3069,1765,4092,2512,4092,2354,5115,3147,5115,2950,6138,3779,6138,3545,7161,4410,7161,4138,8184,5043,8184,4735,9207,5674,9207,5331,10230,6301,10230,5921,1023,630,1023,592,989,617,995,569,0.3956,0.4319,0.4975,0.5690,0,0,0,0,-1.20,-1.17,-1.10,-1.03
10.54,1023,680,1023,628,2046,1354,2046,1243,3069,2030,3069,1863,4092,2709,4092,2488,5115,3391,5115,3119,6138,4079,6138,3749,7161,4762,7161,4378,8184,5443,8184,5005,9207,6124,9207,5629,10230,6799,10230,6248,1023,679,1023,624,989,666,995,601,0.3956,0.4662,0.4975,0.6010,0,0,0,0,-1.20,-1.13,-1.10,-1.00
10.62,1023,723,1023,655,2046,1441,2046,1303,3069,2161,3069,1955,4092,2885,4092,2616,5115,3612,5115,3276,6138,4335,6138,3934,7161,5057,7161,4587,8184,5774,8184,5237,9207,6490,9207,5888,10230,7207,10230,6542,1023,720,1023,654,989,707,995,631,0.3956,0.4949,0.4975,0.6310,0,0,0,0,-1.20,-1.11,-1.10,-0.97
10.70,1023,757,1023,692,2046,1518,2046,1399,3069,2282,3069,2102,4092,3044,4092,2802,5115,3799,5115,3495,6138,4552,6138,4187,7161,5308,7161,4884,8184,6068,8184,5588,9207,6830,9207,6291,10230,7590,10230,6992,1023,759,1023,699,989,746,995,676,0.3956,0.5222,0.4975,0.6760,0,0,0,0,-1.20,-1.08,-1.10,-0.92
10.79,1023,783,1023,733,2046,1571,2046,1468,3069,2362,3069,2210,4092,3152,4092,2955,5115,3941,5115,3698,6138,4723,6138,4434,7161,5505,7161,5169,8184,6288,8184,5904,9207,7074,9207,6642,10230,7867,10230,7386,1023,786,1023,738,989,773,995,715,0.3956,0.5411,0.4975,0.7150,0,0,0,0,-1.20,-1.06,-1.10,-0.88
10.87,1023,825,1023,752,2046,1660,2046,1514,3069,2493,3069,2274,4092,3320,4092,3027,5115,4155,5115,3793,6138,4986,6138,4551,7161,5815,7161,5305,8184,6650,8184,6068,9207,7477,9207,6823,10230,8306,10230,7579,1023,830,1023,757,989,817,995,734,0.3956,0.5719,0.4975,0.7340,0,0,0,0,-1.20,-1.03,-1.10,-0.87
10.95,1023,877,1023,785,2046,1745,2046,1560,3069,2615,3069,2338,4092,3486,4092,3119,5115,4363,5115,3906,6138,5236,6138,4689,7161,6105,7161,5463,8184,6977,8184,6242,9207,7857,9207,7032,10230,8733,10230,7818,1023,873,1023,781,989,860,995,758,0.3956,0.6020,0.4975,0.7580,0,0,0,0,-1.20,-1.00,-1.10,-0.84
11.04,1023,905,1023,823,2046,1816,2046,1654,3069,2721,3069,2476,4092,3628,4092,3302,5115,4539,5115,4135,6138,5442,6138,4958,7161,6349,7161,5786,8184,7261,8184,6616,9207,8166,9207,7440,10230,9075,10230,8268,1023,907,1023,826,989,894,995,803,0.3956,0.6258,0.4975,0.8030,0,0,0,0,-1.20,-0.97,-1.10,-0.80
11.12,1023,943,1023,848,2046,1880,2046,1687,3069,2822,3069,2535,4092,3756,4092,3372,5115,4695,5115,4219,6138,5636,6138,5066,7161,6572,7161,5908,8184,7518,8184,6757,9207,8455,9207,7595,10230,9393,10230,8439,1023,939,1023,843,989,926,995,820,0.3956,0.6482,0.4975,0.8200,0,0,0,0,-1.20,-0.95,-1.10,-0.78
11.20,1023,986,1023,890,2046,1964,2046,1767,3069,2943,3069,2645,4092,3926,4092,3531,5115,4910,5115,4418,6138,5891,6138,5297,7161,6869,7161,6175,8184,7856,8184,7061,9207,8839,9207,7945,10230,9821,10230,8820,1023,982,1023,882,989,969,995,859,0.3956,0.6783,0.4975,0.8590,0,0,0,0,-1.20,-0.92,-1.10,-0.74
11.29,1023,1023,1023,914,2046,2046,2046,1821,3069,3069,3069,2730,4092,4092,4092,3645,5115,5115,5115,4557,6138,6138,6138,5463,7161,7161,7161,6368,8184,8184,8184,7275,9207,9207,9207,8187,10230,10230,10230,9099,1023,1023,1023,909,989,1010,995,886,0.3956,0.7070,0.4975,0.8860,0,0,0,0,-1.20,-0.89,-1.10,-0.71
11.37,1023,1023,1023,942,2046,2046,2046,1873,3069,3069,3069,2808,4092,4092,4092,3748,5115,5115,5115,4685,6138,6138,6138,5615,7161,7161,7161,6547,8184,8184,8184,7483,9207,9207,9207,8426,10230,10230,10230,9371,1023,1023,1023,937,989,1010,995,914,0.3956,0.7070,0.4975,0.9140,0,0,0,0,-1.20,-0.89,-1.10,-0.69
11.45,1023,1023,1023,967,2046,2046,2046,1940,3069,3069,3069,2908,4092,4092,4092,3875,5115,5115,5115,4847,6138,6138,6138,5827,7161,7161,7161,6803,8184,8184,8184,7773,9207,9207,9207,8744,10230,10230,10230,9722,1023,1023,1023,972,989,1010,995,949,0.3956,0.7070,0.4975,0.9490,0,0,0,0,-1.20,-0.89,-1.10,-0.65
11.54,1023,1023,1023,979,2046,2046,2046,1953,3069,3069,3069,2932,4092,4092,4092,3914,5115,5115,5115,4887,6138,6138,6138,5860,7161,7161,7161,6837,8184,8184,8184,7816,9207,9207,9207,8798,10230,10230,10230,9772,1023,1023,1023,977,989,1010,995,954,0.3956,0.7070,0.4975,0.9540,0,0,0,0,-1.20,-0.89,-1.10,-0.65
11.62,1023,1023,1023,999,2046,2046,2046,2009,3069,3069,3069,3018,4092,4092,4092,4025,5115,5115,5115,5025,6138,6138,6138,6026,7161,7161,7161,7030,8184,8184,8184,8038,9207,9207,9207,9049,10230,10230,10230,10053,1023,1023,1023,1005,989,1010,995,982,0.3956,0.7070,0.4975,0.9820,0,0,0,0,-1.20,-0.89,-1.10,-0.62
11.70,1023,1023,1023,1023,2046,2046,2046,2045,3069,3069,3069,3068,4092,4092,4092,4091,5115,5115,5115,5114,6138,6138,6138,6137,7161,7161,7161,7160,8184,8184,8184,8183,9207,9207,9207,9202,10230,10230,10230,10219,1023,1023,1023,1021,989,1010,995,998,0.3956,0.7070,0.4975,0.9980,0,0,0,0,-1.20,-0.89,-1.10,-0.60
11.79,1023,1023,1023,1023,2046,2046,2046,2046,3069,3069,3069,3069,4092,4092,4092,4092,5115,5115,5115,5115,6138,6138,6138,6138,7161,7161,7161,7161,8184,8184,8184,8184,9207,9207,9207,9207,10230,10230,10230,10230,1023,1023,1023,1023,989,1010,995,1000,0.3956,0.7070,0.4975,1.0000,0,0,0,0,-1.20,-0.89,-1.10,-0.60
11.87,1023,1023,1023,1023,2046,2046,2046,2046,3069,3069,3069,3069,4092,4092,4092,4092,5115,5115,5115,5115,6138,6138,6138,6138,7161,7161,7161,7161,8184,8184,8184,8184,9207,9207,9207,9207,10230,10230,10230,10230,1023,1023,1023,1023,989,1010,995,1000,0.3956,0.7070,0.4975,1.0000,0,0,0,0,-1.20,-0.89,-1.10,-0.60
11.95,1023,1023,1023,1023,2046,2046,2046,2046,3069,3069,3069,3069,4092,4092,4092,4092,5115,5115,5115,5115,6138,6138,6138,6138,7161,7161,7161,7161,8184,8184,8184,8184,9207,9207,9207,9207,10230,10230,10230,10230,1023,1023,1023,1023,989,1010,995,1000,0.3956,0.7070,0.4975,1.0000,0,0,0,0,-1.20,-0.89,-1.10,-0.60
12.04,1023,1023,1023,1023,2046,2046,2046,2046,3069,3069,3069,3069,4092,4092,4092,4092,5115,5115,5115,5115,6138,6138,6138,6138,7161,7161,7161,7161,8184,8184,8184,8184,9207,9207,9207,9207,10230,10230,10230,10230,1023,1023,1023,1023,989,1010,995,1000,0.3956,0.7070,0.4975,1.0000,0,0,0,0,-1.20,-0.89,-1.10,-0.60
12.12,1023,1023,1023,1023,2046,2046,2046,2046,3069,3069,3069,3069,4092,4092,4092,4092,5115,5115,5115,5115,6138,6138,6138,6138,7161,7161,7161,7161,8184,8184,8184,8184,9207,9207,9207,9207,10230,10230,10230,10230,1023,1023,1023,1023,989,1010,995,1000,0.3956,0.7070,0.4975,1.0000,0,0,0,0,-1.20,-0.89,-1.10,-0.60
12.20,1023,1023,1023,1023,2046,2046,2046,2046,3069,3069,3069,3069,4092,4092,4092,4092,5115,5115,5115,5115,6138,6138,6138,6138,7161,7161,7161,7161,8184,8184,8184,8184,9207,9207,9207,9207,10230,10230,10230,10230,1023,1023,1023,1023,989,1010,995,1000,0.3956,0.7070,0.4975,1.0000,0,0,0,0,-1.20,-0.89,-1.10,-0.60
12.29,1023,1023,1023,1023,2046,2046,2046,2046,3069,3069,3069,3069,4092,4092,4092,4092,5115,5115,5115,5115,6138,6138,6138,6138,7161,7161,7161,7161,8184,8184,8184,8184,9207,9207,9207,9207,10230,10230,10230,10230,1023,1023,1023,1023,989,1010,995,1000,0.3956,0.7070,0.4975,1.0000,0,0,0,0,-1.20,-0.89,-1.10,-0.60
12.37,1023,1023,1023,1023,2046,2046,2046,2046,3069,3069,3069,3069,4092,4092,4092,4092,5115,5115,5115,5115,6138,6138,6138,6138,7161,7161,7161,7161,8184,8184,8184,8184,9207,9207,9207,9207,10230,10230,10230,10230,1023,1023,1023,1023,989,1010,995,1000,0.3956,0.7070,0.4975,1.0000,0,0,0,0,-1.20,-0.89,-1.10,-0.60
12.45,1023,1023,1023,1023,2046,2046,2046,2046,3069,3069,3069,3069,4092,4092,4092,4092,5115,5115,5115,5115,6138,6138,6138,6138,7161,7161,7161,7161,8184,8184,8184,8184,9207,9207,9207,9207,10230,10230,10230,10230,1023,1023,1023,1023,989,1010,995,1000,0.3956,0.7070,0.4975,1.0000,0,0,0,0,-1.20,-0.89,-1.10,-0.60
12.54,1023,1023,1023,1023,2046,2046,2046,2046,3069,3069,3069,3069,4092,4092,4092,4092,5115,5115,5115,5115,6138,6138,6138,6138,7161,7161,7161,7161,8184,8184,8184,8184,9207,9207,9207,9207,10230,10230,10230,10230,1023,1023,1023,1023,989,1010,995,1000,0.3956,0.7070,0.4975,1.0000,0,0,0,0,-1.20,-0.89,-1.10,-0.60
12.62,1023,1023,1023,1023,2046,2046,2046,2046,3069,3069,3069,3069,4092,4092,4092,4092,5115,5115,5115,5115,6138,6138,6138,6138,7161,7161,7161,7161,8184,8184,8184,8184,9207,9207,9207,9207,10230,10230,10230,10230,1023,1023,1023,1023,989,1010,995,1000,0.3956,0.7070,0.4975,1.0000,0,0,0,0,-1.20,-0.89,-1.10,-0.60
12.70,1023,1023,1023,1023,2046,2046,2046,2046,3069,3069,3069,3069,4092,4092,4092,4092,5115,5115,5115,5115,6138,6138,6138,6138,7161,7161,7161,7161,8184,8184,8184,8184,9207,9207,9207,9207,10230,10230,10230,10230,1023,1023,1023,1023,989,1010,995,1000,0.3956,0.7070,0.4975,1.0000,0,0,0,0,-1.20,-0.89,-1.10,-0.60
12.79,1023,1023,1023,1023,2046,2046,2046,2046,3069,3069,3069,3069,4092,4092,4092,4092,5115,5115,5115,5115,6138,6138,6138,6138,7161,7161,7161,7161,8184,8184,8184,8184,9207,9207,9207,9207,10230,10230,10230,10230,1023,1023,1023,1023,989,1010,995,1000,0.3956,0.7070,0.4975,1.0000,0,0,0,0,-1.20,-0.89,-1.10,-0.60
12.87,1023,1023,1023,1023,2046,2046,2046,2046,3069,3069,3069,3069,4092,4092,4092,4092,5115,5115,5115,5115,6138,6138,6138,6138,7161,7161,7161,7161,8184,8184,8184,8184,9207,9207,9207,9207,10230,10230,10230,10230,1023,1023,1023,1023,989,1010,995,1000,0.3956,0.7070,0.4975,1.0000,0,0,0,0,-1.20,-0.89,-1.10,-0.60
12.95,1023,1023,1023,1023,2046,2046,2046,2046,3069,3069,3069,3069,4092,4092,4092,4092,5115,5115,5115,5115,6138,6138,6138,6138,7161,7161,7161,7161,8184,8184,8184,8184,9207,9207,9207,9207,10230,10230,10230,10230,1023,1023,1023,1023,989,1010,995,1000,0.3956,0.7070,0.4975,1.0000,0,0,0,0,-1.20,-0.89,-1.10,-0.60
13.04,1023,1023,1023,1023,2046,2046,2046,2046,3069,3069,3069,3069,4092,4092,4092,4092,5115,5115,5115,5115,6138,6138,6138,6138,7161,7161,7161,7161,8184,8184,8184,8184,9207,9207,9207,9207,10230,10230,10230,10230,1023,1023,1023,1023,989,1010,995,1000,0.3956,0.7070,0.4975,1.0000,0,0,0,0,-1.20,-0.89,-1.10,-0.60
13.12,1023,1023,1023,1023,2046,2046,2046,2046,3069,3069,3069,3069,4092,4092,4092,4092,5115,5115,5115,5115,6138,6138,6138,6138,7161,7161,7161,7161,8184,8184,8184,8184,9207,9207,9207,9207,10230,10230,10230,10230,1023,1023,1023,1023,989,1010,995,1000,0.3956,0.7070,0.4975,1.0000,0,0,0,0,-1.20,-0.89,-1.10,-0.60
13.20,1023,1023,1023,1023,2046,2046,2046,2046,3069,3069,3069,3069,4092,4092,4092,4092,5115,5115,5115,5115,6138,6138,6138,6138,7161,7161,7161,7161,8184,8184,8184,8184,9207,9207,9207,9207,10230,10230,10230,10230,1023,1023,1023,1023,989,1010,995,1000,0.3956,0.7070,0.4975,1.0000,0,0,0,0,-1.20,-0.89,-1.10,-0.60
13.29,1023,1023,1023,1023,2046,2046,2046,2046,3069,3069,3069,3069,4092,4092,4092,4092,5115,5115,5115,5115,6138,6138,6138,6138,7161,7161,7161,7161,8184,8184,8184,8184,9207,9207,9207,9207,10230,10230,10230,10230,1023,1023,1023,1023,989,1010,995,1000,0.3956,0.7070,0.4975,1.0000,0,0,0,0,-1.20,-0.89,-1.10,-0.60
