time,A1,B1,C1,D1,A2,B2,C2,D2,A3,B3,C3,D3,A4,B4,C4,D4,A5,B5,C5,D5,A6,B6,C6,D6,A7,B7,C7,D7,A8,B8,C8,D8,A9,B9,C9,D9,A10,B10,C10,D10,Aaverage,Baverage,Caverage,Daverage,Anormalised,Bnormalised,Cnormalised,Dnormalised,OD_A,OD_B,OD_C,OD_D,DilutiontimeforA,DilutiontimeforB,DilutiontimeforC,DilutiontimeforD,ErrorA,ErrorB,ErrorC,ErrorD
15.04,892,851,891,701,1785,1702,1783,1401,2678,2551,2674,2099,3571,3402,3565,2801,4463,4250,4456,3498,5357,5100,5347,4201,6250,5950,6238,4902,7143,6798,7129,5600,8035,7648,8020,6303,8928,8495,8911,7001,892,849,891,700,880,844,877,692,0.97,1.86,1.14,1.66,0,30000,0,30000,-0.63,0.26,-0.46,0.06
15.12,894,848,891,702,1787,1692,1782,1399,2680,2538,2673,2100,3573,3383,3564,2798,4466,4227,4455,3496,5360,5073,5346,4197,6253,5917,6237,4894,7146,6764,7128,5596,8039,7607,8019,6294,8932,8454,8911,6997,893,845,891,699,881,840,877,691,0.97,1.85,1.14,1.66,0,30000,0,30000,-0.63,0.25,-0.46,0.06
15.21,893,851,891,706,1786,1704,1782,1417,2680,2557,2673,2126,3573,3407,3564,2833,4465,4260,4455,3544,5358,5112,5346,4253,6252,5963,6237,4959,7146,6816,7128,5668,8040,7668,8019,6374,8933,8519,8910,7081,893,851,891,708,881,846,877,700,0.97,1.86,1.14,1.68,0,30000,0,30000,-0.63,0.26,-0.46,0.08
15.29,893,850,891,704,1786,1701,1782,1412,2679,2551,2673,2120,3573,3399,3564,2822,4466,4247,4454,3527,5358,5098,5345,4237,6252,5947,6236,4942,7145,6795,7127,5646,8039,7645,8018,6354,8933,8493,8910,7059,893,849,891,705,881,844,877,697,0.97,1.86,1.14,1.67,0,30000,0,30000,-0.63,0.26,-0.46,0.07
15.37,894,847,891,705,1787,1693,1782,1412,2680,2541,2673,2121,3573,3387,3564,2826,4468,4235,4455,3535,5361,5082,5346,4243,6255,5928,6237,4949,7147,6776,7128,5659,8040,7622,8019,6364,8934,8469,8910,7073,893,846,891,707,881,841,877,699,0.97,1.85,1.14,1.68,0,30000,0,30000,-0.63,0.25,-0.46,0.08
15.46,893,851,892,710,1787,1703,1783,1422,2680,2557,2674,2136,3573,3409,3565,2848,4466,4262,4457,3562,5359,5114,5348,4272,6253,5968,6239,4986,7146,6820,7130,5696,8039,7674,8021,6411,8933,8527,8913,7122,893,852,891,712,881,847,877,704,0.97,1.86,1.14,1.69,0,30000,0,30000,-0.63,0.26,-0.46,0.09
15.54,893,845,891,711,1786,1692,1782,1425,2679,2536,2673,2136,3572,3382,3564,2850,4465,4225,4455,3560,5358,5071,5346,4275,6252,5915,6237,4984,7145,6761,7128,5699,8039,7606,8020,6412,8932,8451,8911,7125,893,845,891,712,881,840,877,704,0.97,1.85,1.14,1.69,0,30000,0,30000,-0.63,0.25,-0.46,0.09
15.62,893,848,891,720,1784,1693,1783,1437,2678,2541,2675,2156,3571,3386,3566,2871,4464,4232,4457,3591,5357,5079,5348,4309,6250,5925,6239,5025,7143,6773,7131,5744,8037,7619,8022,6457,8930,8468,8913,7175,893,846,891,717,881,841,877,709,0.97,1.85,1.14,1.70,0,30000,0,30000,-0.63,0.25,-0.46,0.10
15.71,893,847,891,717,1786,1695,1782,1436,2680,2544,2673,2157,3574,3393,3565,2876,4467,4241,4456,3593,5360,5088,5347,4307,6253,5935,6239,5021,7146,6783,7130,5734,8039,7632,8021,6449,8932,8484,8912,7167,893,848,891,716,881,843,877,708,0.97,1.85,1.14,1.70,0,30000,0,30000,-0.63,0.25,-0.46,0.10
15.79,893,852,891,716,1787,1705,1783,1433,2680,2559,2674,2153,3573,3413,3566,2871,4466,4265,4457,3586,5359,5118,5348,4304,6252,5971,6239,5023,7146,6821,7131,5738,8039,7671,8022,6453,8932,8523,8913,7173,893,852,891,717,881,847,877,709,0.97,1.86,1.14,1.70,0,30000,0,30000,-0.63,0.26,-0.46,0.10
15.87,893,848,891,723,1787,1695,1783,1441,2680,2543,2674,2160,3573,3393,3565,2882,4469,4242,4456,3601,5362,5089,5347,4319,6255,5938,6238,5041,7149,6785,7130,5758,8042,7632,8021,6476,8935,8482,8912,7198,893,848,891,719,881,843,877,711,0.97,1.85,1.14,1.71,0,30000,0,30000,-0.63,0.25,-0.46,0.11
15.96,894,845,892,714,1787,1690,1784,1429,2679,2538,2675,2149,3572,3385,3566,2867,4465,4230,4457,3581,5359,5077,5348,4300,6252,5925,6239,5019,7146,6771,7130,5733,8038,7617,8021,6449,8932,8465,8912,7168,893,846,891,716,881,841,877,708,0.97,1.85,1.14,1.70,0,30000,0,30000,-0.63,0.25,-0.46,0.10
16.04,893,846,892,724,1786,1689,1784,1443,2680,2534,2675,2165,3573,3377,3566,2883,4469,4221,4457,3607,5362,5067,5349,4329,6255,5910,6240,5048,7148,6757,7131,5772,8042,7600,8022,6489,8935,8444,8913,7209,893,844,891,720,881,839,877,712,0.97,1.85,1.14,1.71,0,30000,0,30000,-0.63,0.25,-0.46,0.11
16.12,894,854,891,716,1786,1709,1782,1433,2679,2567,2673,2154,3573,3423,3564,2870,4466,4279,4455,3587,5360,5136,5346,4308,6256,5991,6238,5025,7150,6845,7129,5742,8043,7701,8020,6464,8937,8556,8912,7183,893,855,891,718,881,850,877,710,0.97,1.87,1.14,1.70,0,30000,0,30000,-0.63,0.27,-0.46,0.10
16.21,894,852,892,720,1787,1703,1783,1439,2680,2557,2674,2162,3573,3410,3566,2883,4467,4262,4457,3601,5361,5116,5349,4325,6254,5969,6241,5044,7148,6819,7132,5763,8040,7672,8024,6486,8935,8524,8916,7206,893,852,891,720,881,847,877,712,0.97,1.86,1.14,1.71,0,30000,0,30000,-0.63,0.26,-0.46,0.11
16.29,893,852,891,719,1787,1706,1782,1443,2681,2559,2674,2165,3575,3410,3565,2884,4468,4262,4456,3606,5361,5115,5347,4330,6255,5966,6239,5049,7148,6817,7130,5769,8042,7671,8021,6493,8935,8523,8913,7215,893,852,891,721,881,847,877,713,0.97,1.86,1.14,1.71,0,30000,0,30000,-0.63,0.26,-0.46,0.11
16.37,893,857,892,723,1787,1711,1783,1442,2681,2568,2674,2162,3574,3425,3565,2886,4467,4281,4457,3606,5361,5137,5348,4326,6254,5995,6239,5050,7147,6852,7130,5771,8041,7708,8021,6488,8935,8565,8912,7210,893,856,891,721,881,851,877,713,0.97,1.87,1.14,1.71,0,30000,0,30000,-0.63,0.27,-0.46,0.11
16.46,893,857,892,719,1786,1715,1784,1441,2679,2575,2675,2166,3572,3434,3567,2888,4466,4292,4458,3609,5359,5149,5349,4331,6252,6009,6240,5056,7145,6865,7131,5777,8038,7724,8022,6501,8932,8582,8913,7224,893,858,891,722,881,853,877,714,0.97,1.88,1.14,1.71,0,30000,0,30000,-0.63,0.28,-0.46,0.11
16.54,893,858,892,723,1787,1714,1784,1440,2680,2573,2676,2164,3573,3432,3568,2885,4466,4289,4460,3605,5359,5148,5352,4328,6252,6004,6244,5047,7145,6863,7135,5770,8038,7720,8027,6489,8932,8577,8918,7208,893,857,891,720,881,852,877,712,0.97,1.87,1.14,1.71,0,30000,0,30000,-0.63,0.27,-0.46,0.11
16.62,894,857,892,719,1787,1718,1784,1444,2680,2575,2675,2164,3573,3434,3567,2887,4467,4291,4458,3606,5361,5150,5349,4330,6255,6008,6241,5050,7148,6865,7132,5770,8043,7725,8023,6494,8936,8582,8915,7215,893,858,891,721,881,853,877,713,0.97,1.88,1.14,1.71,0,30000,0,30000,-0.63,0.28,-0.46,0.11
16.71,894,856,892,725,1787,1711,1785,1445,2680,2565,2677,2164,3574,3422,3569,2886,4468,4276,4461,3606,5361,5129,5352,4324,6254,5985,6243,5047,7148,6839,7135,5765,8041,7693,8026,6483,8935,8549,8917,7205,893,854,891,720,881,849,877,712,0.97,1.87,1.14,1.71,0,30000,0,30000,-0.63,0.27,-0.46,0.11
16.79,894,864,891,724,1788,1725,1783,1444,2682,2587,2674,2165,3576,3451,3566,2889,4469,4313,4457,3608,5363,5178,5348,4331,6257,6042,6240,5055,7150,6904,7131,5774,8044,7768,8022,6498,8938,8631,8914,7218,893,863,891,721,881,858,877,713,0.97,1.89,1.14,1.71,0,30000,0,30000,-0.63,0.29,-0.46,0.11
16.87,893,860,891,722,1785,1722,1782,1448,2679,2581,2673,2169,3572,3443,3564,2895,4465,4303,4455,3615,5358,5164,5346,4338,6251,6025,6238,5060,7145,6886,7129,5779,8039,7749,8020,6501,8934,8609,8911,7219,893,860,891,721,881,855,877,713,0.97,1.88,1.14,1.71,0,30000,0,30000,-0.63,0.28,-0.46,0.11
16.96,893,861,892,723,1785,1724,1783,1449,2678,2586,2675,2171,3571,3446,3567,2893,4464,4308,4458,3618,5357,5170,5350,4341,6250,6029,6241,5062,7143,6890,7132,5787,8036,7752,8023,6511,8929,8612,8915,7230,892,861,891,723,880,856,877,715,0.97,1.88,1.14,1.72,0,30000,0,30000,-0.63,0.28,-0.46,0.12
17.04,894,860,892,722,1788,1721,1784,1446,2681,2580,2676,2166,3575,3440,3567,2889,4468,4301,4459,3611,5362,5160,5350,4330,6256,6021,6241,5056,7150,6878,7132,5775,8044,7739,8024,6499,8937,8599,8915,7220,893,859,891,722,881,854,877,714,0.97,1.88,1.14,1.71,0,30000,0,30000,-0.63,0.28,-0.46,0.11
17.12,894,866,891,727,1788,1731,1783,1452,2681,2593,2674,2173,3574,3456,3566,2898,4467,4321,4457,3623,5360,5182,5348,4345,6254,6045,6239,5067,7147,6910,7130,5792,8041,7773,8022,6513,8936,8635,8913,7235,893,863,891,723,881,858,877,715,0.97,1.89,1.14,1.72,0,30000,0,30000,-0.63,0.29,-0.46,0.12
17.21,894,862,891,722,1788,1724,1782,1445,2682,2587,2673,2172,3576,3450,3564,2897,4469,4312,4455,3619,5363,5174,5346,4340,6257,6037,6237,5063,7151,6902,7128,5790,8045,7766,8019,6516,8939,8628,8911,7237,893,862,891,723,881,857,877,715,0.97,1.89,1.14,1.72,0,30000,0,30000,-0.63,0.29,-0.46,0.12
17.29,893,866,892,725,1787,1729,1784,1445,2680,2593,2675,2168,3574,3459,3567,2894,4467,4322,4459,3612,5361,5186,5350,4336,6257,6051,6242,5061,7150,6914,7133,5781,8043,7779,8024,6505,8937,8643,8915,7229,893,864,891,722,881,859,877,714,0.97,1.89,1.14,1.71,0,30000,0,30000,-0.63,0.29,-0.46,0.11
17.37,893,863,892,725,1788,1723,1784,1446,2682,2586,2676,2172,3576,3447,3568,2894,4469,4308,4459,3614,5363,5171,5350,4339,6256,6031,6242,5061,7149,6891,7133,5782,8042,7754,8024,6507,8935,8615,8916,7230,893,861,891,723,881,856,877,715,0.97,1.88,1.14,1.72,0,30000,0,30000,-0.63,0.28,-0.46,0.12
17.46,894,863,891,726,1788,1723,1782,1447,2682,2584,2674,2171,3575,3447,3565,2897,4469,4308,4456,3620,5362,5170,5347,4345,6256,6032,6238,5071,7150,6891,7129,5792,8043,7753,8020,6517,8937,8616,8911,7243,893,861,891,724,881,856,877,716,0.97,1.88,1.14,1.72,0,30000,0,30000,-0.63,0.28,-0.46,0.12
17.54,894,865,891,725,1788,1729,1783,1447,2681,2596,2675,2173,3575,3460,3566,2894,4468,4325,4457,3619,5360,5190,5349,4343,6253,6054,6240,5064,7147,6919,7131,5789,8041,7782,8023,6509,8935,8647,8914,7234,893,864,891,723,881,859,877,715,0.97,1.89,1.14,1.72,0,30000,0,30000,-0.63,0.29,-0.46,0.12
17.62,893,865,891,725,1786,1729,1782,1449,2680,2591,2674,2168,3572,3455,3565,2890,4466,4319,4456,3614,5360,5180,5348,4332,6254,6043,6239,5052,7147,6906,7131,5772,8040,7767,8022,6490,8934,8631,8913,7213,893,863,891,721,881,858,877,713,0.97,1.89,1.14,1.71,0,30000,0,30000,-0.63,0.29,-0.46,0.11
17.71,894,863,892,720,1786,1727,1784,1444,2680,2592,2676,2167,3573,3455,3568,2887,4466,4320,4459,3611,5360,5185,5351,4333,6253,6048,6242,5052,7146,6914,7133,5775,8040,7780,8025,6499,8933,8644,8916,7218,893,864,891,721,881,859,877,713,0.97,1.89,1.14,1.71,0,30000,0,30000,-0.63,0.29,-0.46,0.11
17.79,893,866,892,726,1787,1731,1784,1451,2681,2594,2676,2173,3574,3458,3567,2896,4467,4324,4459,3622,5361,5189,5351,4347,6255,6054,6243,5071,7149,6916,7134,5792,8042,7779,8025,6514,8935,8644,8916,7238,893,864,891,723,881,859,877,715,0.97,1.89,1.14,1.72,0,30000,0,30000,-0.63,0.29,-0.46,0.12
17.87,894,863,891,722,1788,1727,1781,1447,2681,2592,2672,2174,3575,3457,3563,2896,4470,4320,4455,3619,5362,5185,5347,4345,6255,6050,6238,5071,7148,6913,7129,5792,8041,7776,8020,6517,8935,8641,8911,7243,893,864,891,724,881,859,877,716,0.97,1.89,1.14,1.72,0,30000,0,30000,-0.63,0.29,-0.46,0.12
17.96,894,863,891,724,1788,1725,1782,1444,2682,2587,2673,2167,3576,3451,3564,2892,4470,4312,4455,3612,5364,5174,5346,4333,6257,6036,6237,5054,7151,6900,7128,5778,8045,7763,8019,6501,8939,8624,8910,7221,893,862,891,722,881,857,877,714,0.97,1.89,1.14,1.71,0,30000,0,30000,-0.63,0.29,-0.46,0.11
18.04,894,863,892,724,1787,1724,1783,1447,2680,2588,2674,2173,3574,3450,3565,2897,4468,4310,4456,3619,5361,5173,5347,4345,6255,6035,6239,5070,7148,6895,7131,5791,8040,7756,8022,6514,8933,8618,8913,7239,893,861,891,723,881,856,877,715,0.97,1.88,1.14,1.72,0,30000,0,30000,-0.63,0.28,-0.46,0.12
18.12,893,864,892,724,1787,1730,1783,1449,2681,2594,2674,2173,3575,3459,3566,2899,4469,4322,4457,3621,5362,5188,5348,4348,6256,6051,6239,5069,7150,6916,7131,5795,8044,7780,8022,6520,8938,8643,8914,7242,893,864,891,724,881,859,877,716,0.97,1.89,1.14,1.72,0,30000,0,30000,-0.63,0.29,-0.46,0.12
18.21,893,864,892,724,1786,1727,1783,1449,2680,2591,2675,2176,3574,3453,3567,2900,4470,4317,4459,3628,5364,5179,5350,4351,6258,6044,6241,5078,7152,6907,7133,5801,8045,7771,8024,6529,8939,8634,8916,7253,893,863,891,725,881,858,877,717,0.97,1.89,1.14,1.72,0,30000,0,30000,-0.63,0.29,-0.46,0.12
18.29,893,865,891,728,1786,1730,1783,1454,2679,2594,2674,2179,3572,3457,3566,2902,4465,4319,4458,3622,5359,5182,5349,4343,6252,6046,6241,5067,7145,6912,7132,5792,8039,7778,8024,6519,8933,8644,8915,7244,893,864,891,724,881,859,877,716,0.97,1.89,1.14,1.72,0,30000,0,30000,-0.63,0.29,-0.46,0.12
18.37,893,864,891,721,1786,1727,1782,1440,2679,2591,2673,2162,3575,3456,3564,2884,4469,4319,4455,3603,5363,5183,5346,4324,6257,6048,6237,5049,7151,6913,7128,5769,8045,7775,8020,6487,8938,8639,8911,7208,893,863,891,720,881,858,877,712,0.97,1.89,1.14,1.71,0,30000,0,30000,-0.63,0.29,-0.46,0.11
18.46,894,865,891,724,1787,1730,1782,1446,2681,2597,2673,2172,3575,3465,3564,2898,4469,4331,4456,3622,5363,5196,5348,4342,6257,6061,6239,5063,7150,6927,7130,5787,8044,7793,8021,6513,8938,8659,8912,7236,893,865,891,723,881,860,877,715,0.97,1.89,1.14,1.72,0,30000,0,30000,-0.63,0.29,-0.46,0.12
18.54,893,861,891,720,1786,1722,1782,1443,2679,2584,2674,2165,3572,3445,3566,2887,4466,4306,4458,3605,5359,5165,5350,4323,6252,6032,6242,5043,7145,6900,7134,5764,8038,7767,8025,6488,8931,8634,8916,7211,893,863,891,721,881,858,877,713,0.97,1.89,1.14,1.71,0,30000,0,30000,-0.63,0.29,-0.46,0.11
18.62,893,866,892,725,1787,1731,1784,1449,2681,2594,2676,2169,3575,3457,3567,2889,4469,4321,4458,3611,5363,5186,5350,4335,6257,6050,6242,5058,7151,6913,7133,5777,8045,7776,8025,6497,8939,8641,8916,7220,893,864,891,722,881,859,877,714,0.97,1.89,1.14,1.71,0,30000,0,30000,-0.63,0.29,-0.46,0.11
18.71,894,867,891,724,1788,1732,1783,1444,2682,2597,2674,2166,3576,3464,3565,2890,4470,4332,4457,3615,5364,5199,5349,4338,6258,6064,6240,5058,7152,6930,7131,5782,8047,7796,8023,6505,8940,8661,8915,7224,894,866,891,722,882,861,877,714,0.97,1.89,1.14,1.71,0,30000,0,30000,-0.63,0.29,-0.46,0.11
18.79,894,864,891,721,1788,1730,1782,1445,2682,2596,2674,2169,3576,3459,3565,2888,4470,4323,4456,3609,5364,5187,5348,4334,6257,6050,6239,5054,7151,6914,7130,5777,8044,7779,8022,6501,8938,8642,8914,7220,893,864,891,722,881,859,877,714,0.97,1.89,1.14,1.71,0,30000,0,30000,-0.63,0.29,-0.46,0.11
18.87,894,863,891,722,1788,1727,1783,1447,2681,2592,2675,2172,3575,3456,3567,2896,4469,4319,4459,3616,5363,5181,5350,4336,6256,6045,6242,5058,7150,6910,7134,5784,8043,7774,8026,6508,8936,8639,8917,7231,893,863,891,723,881,858,877,715,0.97,1.89,1.14,1.72,0,30000,0,30000,-0.63,0.29,-0.46,0.12
18.96,893,862,891,720,1786,1724,1782,1441,2680,2587,2674,2162,3574,3453,3565,2885,4467,4317,4456,3610,5361,5181,5348,4333,6254,6045,6239,5056,7147,6908,7130,5778,8042,7770,8022,6499,8936,8632,8914,7218,893,863,891,721,881,858,877,713,0.97,1.89,1.14,1.71,0,30000,0,30000,-0.63,0.29,-0.46,0.11
19.04,894,864,891,726,1788,1729,1782,1451,2681,2593,2673,2175,3575,3456,3565,2897,4468,4317,4456,3618,5362,5179,5348,4338,6255,6041,6239,5059,7149,6905,7130,5783,8042,7767,8021,6507,8936,8630,8912,7230,893,863,891,723,881,858,877,715,0.97,1.89,1.14,1.72,0,30000,0,30000,-0.63,0.29,-0.46,0.12
19.12,894,861,891,718,1787,1724,1783,1440,2680,2587,2674,2160,3574,3447,3565,2878,4468,4310,4456,3599,5362,5172,5348,4320,6256,6032,6239,5038,7149,6897,7130,5760,8043,7759,8021,6479,8936,8619,8912,7197,893,861,891,719,881,856,877,711,0.97,1.88,1.14,1.71,0,30000,0,30000,-0.63,0.28,-0.46,0.11
19.21,893,865,891,723,1787,1730,1782,1445,2681,2593,2673,2163,3576,3457,3564,2887,4469,4320,4456,3606,5362,5183,5347,4325,6255,6047,6238,5047,7148,6909,7129,5765,8042,7774,8020,6488,8935,8637,8912,7207,893,863,891,720,881,858,877,712,0.97,1.89,1.14,1.71,0,30000,0,30000,-0.63,0.29,-0.46,0.11
19.29,893,865,893,722,1785,1730,1785,1444,2679,2597,2676,2170,3573,3462,3568,2891,4466,4327,4460,3613,5360,5193,5351,4338,6253,6057,6243,5059,7147,6921,7134,5782,8041,7786,8026,6507,8934,8649,8918,7225,893,864,891,722,881,859,877,714,0.97,1.89,1.14,1.71,0,30000,0,30000,-0.63,0.29,-0.46,0.11
19.37,894,864,892,723,1788,1728,1784,1446,2681,2595,2675,2175,3575,3460,3567,2900,4469,4324,4458,3622,5363,5190,5350,4348,6256,6053,6241,5070,7149,6919,7132,5796,8043,7784,8024,6520,8936,8647,8915,7240,893,864,891,724,881,859,877,716,0.97,1.89,1.14,1.72,0,30000,0,30000,-0.63,0.29,-0.46,0.12
19.46,894,868,891,725,1788,1735,1782,1446,2681,2601,2673,2167,3574,3468,3564,2889,4467,4334,4455,3612,5361,5200,5346,4333,6255,6066,6237,5055,7148,6934,7128,5780,8042,7802,8019,6506,8936,8669,8910,7230,893,866,891,723,881,861,877,715,0.97,1.89,1.14,1.72,0,30000,0,30000,-0.63,0.29,-0.46,0.12
19.54,894,871,891,725,1788,1740,1782,1450,2681,2608,2673,2173,3575,3476,3564,2895,4469,4343,4455,3615,5362,5211,5346,4336,6255,6080,6237,5059,7149,6950,7128,5784,8043,7819,8020,6507,8938,8687,8911,7231,893,868,891,723,881,863,877,715,0.97,1.90,1.14,1.72,0,30000,0,30000,-0.63,0.30,-0.46,0.12
19.62,893,865,891,718,1786,1731,1782,1436,2679,2597,2673,2155,3573,3465,3564,2878,4466,4332,4456,3601,5360,5199,5347,4322,6255,6064,6238,5041,7149,6929,7129,5759,8043,7795,8020,6479,8937,8662,8911,7202,893,866,891,720,881,861,877,712,0.97,1.89,1.14,1.71,0,30000,0,30000,-0.63,0.29,-0.46,0.11
19.71,894,864,892,723,1788,1728,1784,1444,2685,2590,2675,2164,3579,3453,3567,2883,4473,4317,4458,3603,5367,5182,5349,4325,6260,6046,6241,5048,7154,6911,7133,5772,8047,7774,8024,6491,8940,8636,8916,7209,894,863,891,720,882,858,877,712,0.97,1.89,1.14,1.71,0,30000,0,30000,-0.63,0.29,-0.46,0.11
19.79,893,867,891,721,1787,1734,1782,1442,2681,2601,2673,2163,3575,3468,3564,2884,4469,4335,4456,3605,5363,5202,5348,4327,6257,6068,6239,5048,7150,6934,7131,5768,8044,7800,8023,6489,8937,8665,8915,7209,893,866,891,720,881,861,877,712,0.97,1.89,1.14,1.71,0,30000,0,30000,-0.63,0.29,-0.46,0.11
19.87,893,865,891,722,1786,1729,1783,1443,2679,2591,2675,2159,3572,3454,3566,2877,4465,4319,4457,3598,5359,5183,5348,4318,6254,6045,6240,5036,7147,6907,7131,5752,8040,7770,8022,6472,8934,8634,8914,7192,893,863,891,719,881,858,877,711,0.97,1.89,1.14,1.71,0,30000,0,30000,-0.63,0.29,-0.46,0.11
19.96,894,867,891,721,1789,1734,1782,1441,2683,2599,2673,2159,3577,3464,3564,2874,4473,4329,4455,3590,5368,5196,5347,4309,6262,6060,6239,5024,7156,6924,7130,5740,8050,7789,8021,6456,8943,8655,8912,7175,894,865,891,717,882,860,877,709,0.97,1.89,1.14,1.70,0,30000,0,30000,-0.63,0.29,-0.46,0.10
20.04,893,865,891,717,1787,1730,1783,1432,2680,2596,2674,2151,3573,3464,3565,2871,4467,4331,4456,3590,5361,5196,5348,4306,6254,6061,6239,5021,7147,6926,7130,5738,8040,7793,8021,6459,8934,8659,8913,7178,893,865,891,717,881,860,877,709,0.97,1.89,1.14,1.70,0,30000,0,30000,-0.63,0.29,-0.46,0.10
20.12,894,865,891,719,1788,1728,1782,1433,2681,2594,2674,2153,3575,3458,3565,2871,4469,4321,4456,3587,5363,5186,5347,4307,6256,6050,6239,5023,7149,6914,7130,5740,8043,7779,8021,6460,8936,8642,8913,7178,893,864,891,717,881,859,877,709,0.97,1.89,1.14,1.70,0,30000,0,30000,-0.63,0.29,-0.46,0.10
20.21,894,865,892,718,1787,1732,1783,1438,2681,2597,2675,2159,3574,3460,3566,2876,4467,4324,4457,3596,5361,5189,5348,4318,6254,6052,6239,5034,7147,6916,7130,5753,8041,7782,8021,6475,8934,8645,8913,7192,893,864,891,719,881,859,877,711,0.97,1.89,1.14,1.71,0,30000,0,30000,-0.63,0.29,-0.46,0.11
20.29,894,865,891,719,1788,1730,1782,1438,2681,2597,2673,2160,3574,3464,3565,2882,4468,4329,4457,3601,5362,5194,5348,4319,6255,6060,6240,5040,7148,6927,7131,5761,8041,7792,8023,6479,8934,8657,8915,7197,893,865,891,719,881,860,877,711,0.97,1.89,1.14,1.71,0,30000,0,30000,-0.63,0.29,-0.46,0.11
20.37,893,866,891,723,1786,1732,1782,1445,2679,2596,2674,2165,3573,3460,3566,2881,4467,4325,4457,3600,5361,5191,5348,4322,6254,6056,6239,5043,7147,6920,7130,5761,8040,7784,8022,6479,8933,8651,8913,7201,893,865,891,720,881,860,877,712,0.97,1.89,1.14,1.71,0,30000,0,30000,-0.63,0.29,-0.46,0.11
20.46,894,864,891,722,1788,1728,1782,1443,2682,2591,2674,2161,3575,3453,3565,2874,4468,4315,4456,3591,5362,5178,5347,4313,6256,6041,6238,5033,7150,6903,7129,5751,8044,7765,8020,6467,8938,8627,8911,7183,893,862,891,718,881,857,877,710,0.97,1.89,1.14,1.70,0,30000,0,30000,-0.63,0.29,-0.46,0.10
20.54,894,863,892,724,1787,1726,1783,1447,2681,2588,2676,2168,3574,3448,3568,2886,4468,4309,4459,3605,5362,5170,5351,4325,6255,6033,6243,5047,7149,6895,7134,5768,8043,7757,8025,6486,8936,8618,8916,7204,893,861,891,720,881,856,877,712,0.97,1.88,1.14,1.71,0,30000,0,30000,-0.63,0.28,-0.46,0.11
20.62,894,865,891,722,1788,1730,1783,1444,2682,2595,2675,2165,3576,3460,3568,2886,4469,4325,4459,3606,5363,5190,5351,4326,6256,6053,6243,5044,7150,6916,7134,5760,8043,7779,8026,6476,8935,8643,8917,7191,893,864,891,719,881,859,877,711,0.97,1.89,1.14,1.71,0,30000,0,30000,-0.63,0.29,-0.46,0.11
20.71,893,860,891,714,1786,1721,1782,1428,2680,2585,2673,2146,3573,3448,3564,2863,4466,4310,4455,3580,5360,5172,5347,4295,6254,6032,6238,5009,7147,6893,7129,5722,8040,7754,8020,6437,8933,8615,8911,7153,893,861,891,715,881,856,877,707,0.97,1.88,1.14,1.70,0,30000,0,30000,-0.63,0.28,-0.46,0.10
20.79,894,868,892,717,1789,1734,1784,1430,2683,2599,2675,2142,3576,3467,3566,2859,4470,4334,4457,3574,5363,5199,5349,4285,6257,6064,6240,4997,7151,6930,7131,5711,8044,7797,8022,6426,8937,8661,8913,7137,893,866,891,713,881,861,877,705,0.97,1.89,1.14,1.69,0,30000,0,30000,-0.63,0.29,-0.46,0.09
20.87,894,867,891,717,1787,1734,1782,1433,2681,2599,2674,2146,3574,3465,3565,2860,4467,4331,4456,3574,5360,5200,5347,4293,6254,6068,6239,5011,7147,6935,7130,5728,8041,7800,8021,6440,8934,8666,8912,7152,893,866,891,715,881,861,877,707,0.97,1.89,1.14,1.70,0,30000,0,30000,-0.63,0.29,-0.46,0.10
20.96,893,866,892,714,1787,1733,1783,1431,2681,2602,2674,2150,3573,3468,3565,2866,4466,4335,4457,3579,5360,5203,5348,4298,6254,6071,6239,5016,7148,6937,7130,5731,8040,7803,8021,6444,8933,8671,8912,7163,893,867,891,716,881,862,877,708,0.97,1.90,1.14,1.70,0,30000,0,30000,-0.63,0.30,-0.46,0.10
21.04,893,865,891,715,1787,1731,1782,1433,2680,2598,2674,2151,3573,3464,3565,2867,4467,4328,4456,3579,5362,5193,5348,4294,6256,6060,6239,5016,7149,6926,7131,5733,8043,7790,8022,6445,8936,8655,8913,7160,893,865,891,716,881,860,877,708,0.97,1.89,1.14,1.70,0,30000,0,30000,-0.63,0.29,-0.46,0.10
21.12,894,864,891,718,1787,1727,1783,1432,2680,2590,2674,2146,3574,3454,3565,2864,4468,4318,4456,3580,5362,5182,5347,4296,6256,6044,6239,5008,7150,6906,7130,5721,8042,7770,8021,6438,8936,8633,8912,7153,893,863,891,715,881,858,877,707,0.97,1.89,1.14,1.70,0,30000,0,30000,-0.63,0.29,-0.46,0.10
21.21,893,862,891,714,1786,1726,1783,1429,2680,2591,2675,2146,3574,3456,3566,2862,4467,4320,4458,3574,5360,5183,5349,4285,6254,6046,6240,4997,7147,6910,7131,5711,8041,7775,8022,6427,8935,8640,8913,7143,893,864,891,714,881,859,877,706,0.97,1.89,1.14,1.69,0,30000,0,30000,-0.63,0.29,-0.46,0.09
21.29,893,866,892,718,1787,1731,1783,1435,2681,2596,2675,2153,3575,3461,3567,2870,4468,4325,4459,3585,5362,5188,5350,4297,6256,6052,6241,5009,7149,6916,7132,5722,8043,7782,8023,6438,8937,8648,8914,7155,893,864,891,715,881,859,877,707,0.97,1.89,1.14,1.70,0,30000,0,30000,-0.63,0.29,-0.46,0.10
